user_id,category_id,amount,currency_code,transaction_date,transaction_type,description
163,4,57.36,USD,2019-01-01,Normal,"fraud_Connelly, Reichert and Fritsch"
288,4,55.99,USD,2019-01-01,Normal,fraud_Cummerata-Jones
80,8,4.58,USD,2019-01-01,Normal,fraud_Pagac LLC
2,4,61.39,USD,2019-01-01,Normal,"fraud_Streich, Hansen and Veum"
289,1,5.38,USD,2019-01-01,Normal,fraud_Dooley-Thompson
290,2,101.82,USD,2019-01-01,Normal,"fraud_Kovacek, Dibbert and Ondricka"
291,4,48.93,USD,2019-01-01,Normal,fraud_Kuvalis Ltd
292,2,88.53,USD,2019-01-01,Normal,fraud_Kilback LLC
293,7,78.56,USD,2019-01-01,Normal,"fraud_Reichert, Shanahan and Hayes"
246,2,62.13,USD,2019-01-01,Normal,fraud_Doyle Ltd
294,6,49.54,USD,2019-01-01,Normal,"fraud_Bernier, Streich and Jewess"
295,7,3.17,USD,2019-01-01,Normal,"fraud_Greenholt, O'Hara and Balistreri"
296,5,16.85,USD,2019-01-01,Normal,fraud_Dickinson-Rempel
32,3,9.11,USD,2019-01-01,Normal,fraud_Dare-Marvin
297,4,43.76,USD,2019-01-01,Normal,fraud_Ledner-Pfannerstill
298,7,95.95,USD,2019-01-01,Normal,"fraud_Ruecker, Beer and Collier"
299,1,1.13,USD,2019-01-01,Normal,fraud_Kris-Weimann
300,6,27.02,USD,2019-01-01,Normal,fraud_Funk Group
249,3,6.5,USD,2019-01-01,Normal,fraud_Spencer PLC
301,5,45.4,USD,2019-01-01,Normal,"fraud_Wiza, Schaden and Stark"
217,5,26.86,USD,2019-01-01,Normal,fraud_Stamm-Rodriguez
302,7,17.28,USD,2019-01-01,Normal,"fraud_Langworth, Boehm and Gulgowski"
193,3,141.63,USD,2019-01-01,Normal,"fraud_Larkin, Stracke and Greenfelder"
303,6,56.31,USD,2019-01-01,Normal,fraud_Smitham-Schiller
304,6,105.66,USD,2019-01-01,Normal,fraud_Kutch-Hegmann
291,3,53.49,USD,2019-01-01,Normal,"fraud_Nicolas, Hills and McGlynn"
239,6,48.31,USD,2019-01-01,Normal,fraud_Spinka Inc
305,4,81.25,USD,2019-01-01,Normal,"fraud_Schaefer, Maggio and Daugherty"
263,6,106.82,USD,2019-01-01,Normal,fraud_Smitham-Schiller
274,5,7.38,USD,2019-01-01,Normal,"fraud_Yost, Block and Koepp"
306,4,65.94,USD,2019-01-01,Normal,"fraud_Raynor, Reinger and Hagenes"
307,2,193.1,USD,2019-01-01,Normal,fraud_Bailey-Morar
213,4,75.19,USD,2019-01-01,Normal,fraud_Ledner-Pfannerstill
308,2,124.33,USD,2019-01-01,Normal,fraud_Vandervort-Funk
309,4,46.81,USD,2019-01-01,Normal,fraud_Rodriguez Group
21,2,47.33,USD,2019-01-01,Normal,fraud_Koepp-Parker
310,8,8.31,USD,2019-01-01,Normal,"fraud_Douglas, Schneider and Turner"
311,4,79.27,USD,2019-01-01,Normal,"fraud_Streich, Hansen and Veum"
7,1,494.16,USD,2019-01-01,Normal,fraud_Kuphal-Predovic
312,5,209.53,USD,2019-01-01,Normal,fraud_McGlynn-Jaskolski
312,2,184.79,USD,2019-01-01,Normal,"fraud_Kovacek, Dibbert and Ondricka"
313,2,92.31,USD,2019-01-01,Normal,"fraud_Huel, Hammes and Witting"
314,4,84.88,USD,2019-01-01,Normal,fraud_Parisian and Sons
215,1,2.83,USD,2019-01-01,Normal,fraud_Flatley-Durgan
315,4,46.22,USD,2019-01-01,Normal,fraud_Parisian and Sons
316,4,68.38,USD,2019-01-01,Normal,"fraud_Streich, Hansen and Veum"
317,4,55.52,USD,2019-01-01,Normal,fraud_Kutch LLC
318,4,53.62,USD,2019-01-01,Normal,fraud_Sporer Inc
319,4,51.84,USD,2019-01-01,Normal,fraud_Sporer Inc
214,4,46.66,USD,2019-01-01,Normal,fraud_Prohaska-Murray
320,2,187.35,USD,2019-01-01,Normal,fraud_Kunze Inc
321,1,6.28,USD,2019-01-01,Normal,fraud_Donnelly PLC
231,5,45.24,USD,2019-01-01,Normal,fraud_Gislason Group
322,2,89.95,USD,2019-01-01,Normal,fraud_Cole PLC
323,4,53.86,USD,2019-01-01,Normal,"fraud_Lind, Huel and McClure"
171,4,56.65,USD,2019-01-01,Normal,fraud_Bartoletti-Wunsch
17,1,217.59,USD,2019-01-01,Normal,fraud_Bednar Group
324,2,103.95,USD,2019-01-01,Normal,fraud_Lockman Ltd
194,2,72.43,USD,2019-01-01,Normal,fraud_Koepp-Parker
325,2,71.03,USD,2019-01-01,Normal,fraud_Bailey-Morar
326,2,175.26,USD,2019-01-01,Normal,fraud_O'Keefe-Hudson
327,2,104.14,USD,2019-01-01,Normal,fraud_Hudson-Ratke
328,4,62.62,USD,2019-01-01,Normal,fraud_Heller-Langosh
174,3,67.8,USD,2019-01-01,Normal,"fraud_Larkin, Stracke and Greenfelder"
183,7,1.14,USD,2019-01-01,Normal,"fraud_Gottlieb, Considine and Schultz"
329,5,6.96,USD,2019-01-01,Normal,fraud_Herzog Ltd
330,5,9.03,USD,2019-01-01,Normal,fraud_Hermann-Gaylord
331,4,62.28,USD,2019-01-01,Normal,"fraud_Stroman, Hudson and Erdman"
332,2,56.88,USD,2019-01-01,Normal,"fraud_Casper, Hand and Zulauf"
333,2,103.51,USD,2019-01-01,Normal,fraud_Barton Inc
334,9,45.04,USD,2019-01-01,Normal,fraud_Zboncak Ltd
254,4,32.6,USD,2019-01-01,Normal,fraud_Emard Inc
335,1,25.2,USD,2019-01-01,Normal,"fraud_Ferry, Lynch and Kautzer"
336,2,83.38,USD,2019-01-01,Normal,fraud_Vandervort-Funk
68,7,321.15,USD,2019-01-01,Normal,fraud_Gerlach Inc
79,7,30.86,USD,2019-01-01,Normal,"fraud_Romaguera, Cruickshank and Greenholt"
337,4,42.79,USD,2019-01-01,Normal,fraud_Emard Inc
329,5,5.24,USD,2019-01-01,Normal,"fraud_Monahan, Bogisich and Ledner"
265,3,42.83,USD,2019-01-01,Normal,fraud_Wilkinson Ltd
338,6,74.85,USD,2019-01-01,Normal,"fraud_Adams, Kovacek and Kuhlman"
339,2,109.17,USD,2019-01-01,Normal,"fraud_Moen, Reinger and Murphy"
340,2,62.94,USD,2019-01-01,Normal,"fraud_Goldner, Kovacek and Abbott"
332,4,102.45,USD,2019-01-01,Normal,fraud_Brekke and Sons
178,5,5.45,USD,2019-01-01,Normal,fraud_Hermann-Gaylord
341,2,34.0,USD,2019-01-01,Normal,fraud_Bradtke PLC
313,1,7.81,USD,2019-01-01,Normal,"fraud_Kerluke, Considine and Macejkovic"
342,2,110.63,USD,2019-01-01,Normal,fraud_DuBuque LLC
343,2,83.69,USD,2019-01-01,Normal,"fraud_Rowe, Batz and Goodwin"
344,3,60.78,USD,2019-01-01,Normal,fraud_Upton PLC
345,7,85.24,USD,2019-01-01,Normal,"fraud_Little, Gutmann and Lynch"
63,4,68.47,USD,2019-01-01,Normal,fraud_Prohaska-Murray
346,5,138.38,USD,2019-01-01,Normal,fraud_Howe Ltd
347,8,15.44,USD,2019-01-01,Normal,fraud_Jast-McDermott
263,4,52.09,USD,2019-01-01,Normal,fraud_Friesen-D'Amore
348,4,73.5,USD,2019-01-01,Normal,fraud_Cummerata-Jones
349,2,120.08,USD,2019-01-01,Normal,fraud_Lockman Ltd
265,2,85.88,USD,2019-01-01,Normal,fraud_Strosin-Cruickshank
350,5,1.34,USD,2019-01-01,Normal,fraud_Dickinson-Rempel
351,2,146.38,USD,2019-01-01,Normal,fraud_Heidenreich PLC
352,4,56.09,USD,2019-01-01,Normal,fraud_Schmitt Inc
353,2,107.69,USD,2019-01-01,Normal,fraud_Bogisich Inc
354,8,1.95,USD,2019-01-01,Normal,fraud_Pacocha-Bauch
17,7,10.09,USD,2019-01-01,Normal,fraud_Medhurst PLC
355,4,107.32,USD,2019-01-01,Normal,fraud_Brekke and Sons
356,4,69.75,USD,2019-01-01,Normal,"fraud_Greenholt, Jacobi and Gleason"
357,1,5.34,USD,2019-01-01,Normal,"fraud_Ferry, Lynch and Kautzer"
221,8,4.12,USD,2019-01-01,Normal,fraud_Mayert Group
358,4,75.42,USD,2019-01-01,Normal,fraud_Marks Inc
81,2,199.55,USD,2019-01-01,Normal,fraud_Hudson-Ratke
359,2,89.52,USD,2019-01-01,Normal,fraud_Murray-Smitham
360,2,56.57,USD,2019-01-01,Normal,"fraud_Heller, Gutmann and Zieme"
361,3,1.86,USD,2019-01-01,Normal,fraud_Frami Group
362,8,8.75,USD,2019-01-01,Normal,fraud_Pouros-Haag
363,1,9.41,USD,2019-01-01,Normal,fraud_Miller-Harris
364,6,47.51,USD,2019-01-01,Normal,fraud_Ortiz Group
2,4,94.48,USD,2019-01-01,Normal,fraud_Harber Inc
247,4,79.27,USD,2019-01-01,Normal,fraud_Corwin-Collins
365,3,19.91,USD,2019-01-01,Normal,fraud_Goldner-Lemke
159,4,79.39,USD,2019-01-01,Normal,fraud_Berge LLC
366,8,5.05,USD,2019-01-01,Normal,fraud_Pagac LLC
271,5,6.92,USD,2019-01-01,Normal,fraud_McCullough LLC
249,3,2.3,USD,2019-01-01,Normal,fraud_Lind-Buckridge
367,4,56.62,USD,2019-01-01,Normal,fraud_Huels-Hahn
368,1,9.09,USD,2019-01-01,Normal,fraud_Dooley-Thompson
369,2,102.1,USD,2019-01-01,Normal,"fraud_Moen, Reinger and Murphy"
17,2,168.42,USD,2019-01-01,Normal,fraud_Strosin-Cruickshank
370,2,138.23,USD,2019-01-01,Normal,fraud_Deckow-O'Conner
371,4,69.72,USD,2019-01-01,Normal,fraud_Erdman-Kertzmann
372,6,48.39,USD,2019-01-01,Normal,fraud_Hills-Olson
373,4,53.33,USD,2019-01-01,Normal,fraud_Huels-Nolan
374,8,142.88,USD,2019-01-01,Normal,fraud_Hickle Group
375,2,98.01,USD,2019-01-01,Normal,"fraud_Schultz, Simonis and Little"
178,2,154.0,USD,2019-01-01,Normal,fraud_Koepp-Witting
376,4,47.19,USD,2019-01-01,Normal,fraud_Koss and Sons
162,7,38.21,USD,2019-01-01,Normal,"fraud_Mosciski, Ziemann and Farrell"
377,5,76.4,USD,2019-01-01,Normal,fraud_Stamm-Rodriguez
376,8,15.73,USD,2019-01-01,Normal,fraud_Conroy Ltd
378,4,43.05,USD,2019-01-01,Normal,fraud_Huels-Hahn
379,2,50.18,USD,2019-01-01,Normal,"fraud_Schumm, Bauch and Ondricka"
380,2,127.55,USD,2019-01-01,Normal,"fraud_Moen, Reinger and Murphy"
59,1,1636.87,USD,2019-01-01,Normal,fraud_McGlynn-Heathcote
93,1,6.7,USD,2019-01-01,Normal,fraud_Bednar Group
45,2,65.52,USD,2019-01-01,Normal,fraud_Miller-Hauck
381,2,94.7,USD,2019-01-01,Normal,fraud_Kilback LLC
213,6,60.32,USD,2019-01-01,Normal,fraud_Kling-Grant
382,1,5.68,USD,2019-01-01,Normal,fraud_Kuphal-Predovic
383,1,199.91,USD,2019-01-01,Normal,fraud_McGlynn-Heathcote
384,4,69.77,USD,2019-01-01,Normal,fraud_Parisian and Sons
136,4,78.73,USD,2019-01-01,Normal,"fraud_Greenholt, Jacobi and Gleason"
385,2,95.02,USD,2019-01-01,Normal,fraud_Cole PLC
386,4,48.1,USD,2019-01-01,Normal,fraud_Torp-Labadie
278,7,6.64,USD,2019-01-01,Normal,fraud_Rempel Inc
387,4,46.58,USD,2019-01-01,Normal,fraud_Sporer Inc
237,5,40.77,USD,2019-01-01,Normal,fraud_Herman Inc
388,7,7.12,USD,2019-01-01,Normal,"fraud_Kihn, Abernathy and Douglas"
389,4,64.92,USD,2019-01-01,Normal,"fraud_Greenholt, Jacobi and Gleason"
19,3,1.9,USD,2019-01-01,Normal,fraud_Dare-Marvin
390,4,50.13,USD,2019-01-01,Normal,"fraud_Greenholt, Jacobi and Gleason"
317,4,37.0,USD,2019-01-01,Normal,fraud_Ledner-Pfannerstill
224,5,8.73,USD,2019-01-01,Normal,fraud_McCullough LLC
391,2,157.71,USD,2019-01-01,Normal,fraud_Bailey-Morar
69,4,56.5,USD,2019-01-01,Normal,fraud_Cummings LLC
241,2,78.49,USD,2019-01-01,Normal,fraud_Pacocha-O'Reilly
392,7,87.84,USD,2019-01-01,Normal,fraud_Rempel Inc
245,4,61.04,USD,2019-01-01,Normal,fraud_Sporer Inc
393,5,100.93,USD,2019-01-01,Normal,fraud_Gutmann-Upton
376,2,136.43,USD,2019-01-01,Normal,fraud_Lockman Ltd
138,4,68.73,USD,2019-01-01,Normal,fraud_Friesen-D'Amore
96,4,77.02,USD,2019-01-01,Normal,fraud_Torp-Labadie
394,7,6.48,USD,2019-01-01,Normal,fraud_Volkman-Predovic
395,2,66.52,USD,2019-01-01,Normal,fraud_Koepp-Witting
323,4,60.1,USD,2019-01-01,Normal,fraud_Mraz-Herzog
193,1,5.78,USD,2019-01-01,Normal,fraud_Bednar Group
396,1,124.79,USD,2019-01-01,Normal,fraud_Kuhn LLC
375,5,9.82,USD,2019-01-01,Normal,"fraud_Wintheiser, Dietrich and Schimmel"
77,4,61.41,USD,2019-01-01,Normal,"fraud_Raynor, Feest and Miller"
397,6,51.28,USD,2019-01-01,Normal,fraud_Funk Group
354,4,92.76,USD,2019-01-01,Normal,"fraud_Christiansen, Goyette and Schamberger"
262,6,42.54,USD,2019-01-01,Normal,fraud_Trantow PLC
195,4,71.06,USD,2019-01-01,Normal,fraud_Conroy-Cruickshank
134,1,4.26,USD,2019-01-01,Normal,fraud_Bogisich-Homenick
398,9,74.09,USD,2019-01-01,Normal,fraud_Jast and Sons
399,8,6.59,USD,2019-01-01,Normal,fraud_Conroy Ltd
174,2,67.98,USD,2019-01-01,Normal,fraud_Kiehn-Emmerich
236,2,106.83,USD,2019-01-01,Normal,fraud_Koepp-Parker
133,4,56.59,USD,2019-01-01,Normal,fraud_Bernhard Inc
400,8,6.71,USD,2019-01-01,Normal,"fraud_Baumbach, Strosin and Nicolas"
19,3,16.08,USD,2019-01-01,Normal,fraud_Stark-Batz
401,2,63.22,USD,2019-01-01,Normal,fraud_Bogisich Inc
85,2,60.65,USD,2019-01-01,Normal,fraud_Bailey-Morar
5,8,127.09,USD,2019-01-01,Normal,fraud_Hickle Group
166,7,4.56,USD,2019-01-01,Normal,"fraud_Towne, Greenholt and Koepp"
385,2,99.92,USD,2019-01-01,Normal,"fraud_Lockman, West and Runte"
402,4,60.15,USD,2019-01-01,Normal,fraud_Mraz-Herzog
403,4,42.1,USD,2019-01-01,Normal,fraud_Emard Inc
158,2,205.76,USD,2019-01-01,Normal,fraud_Schamberger-O'Keefe
322,4,55.68,USD,2019-01-01,Normal,fraud_Brekke and Sons
404,2,194.98,USD,2019-01-01,Normal,"fraud_Casper, Hand and Zulauf"
405,5,40.8,USD,2019-01-01,Normal,fraud_Dickinson Ltd
406,3,22.82,USD,2019-01-01,Normal,fraud_Nienow PLC
158,2,212.87,USD,2019-01-01,Normal,fraud_Wolf Inc
370,4,31.66,USD,2019-01-01,Normal,fraud_Sporer Inc
407,1,23.05,USD,2019-01-01,Normal,fraud_Volkman Ltd
353,7,83.17,USD,2019-01-01,Normal,fraud_Rempel Inc
408,6,63.31,USD,2019-01-01,Normal,fraud_Emmerich-Luettgen
31,4,77.83,USD,2019-01-01,Normal,fraud_Kutch LLC
212,1,3.68,USD,2019-01-01,Normal,fraud_Mante Group
409,2,95.8,USD,2019-01-01,Normal,fraud_Murray-Smitham
410,7,3.15,USD,2019-01-01,Normal,"fraud_Baumbach, Feeney and Morar"
55,5,508.59,USD,2019-01-01,Normal,fraud_Thiel PLC
299,4,55.35,USD,2019-01-01,Normal,"fraud_Reilly, Heaney and Cole"
411,2,123.2,USD,2019-01-01,Normal,fraud_Hudson-Ratke
378,7,1.13,USD,2019-01-01,Normal,fraud_Kuhic LLC
81,4,91.22,USD,2019-01-01,Normal,"fraud_Olson, Becker and Koch"
291,8,8.19,USD,2019-01-01,Normal,fraud_Mohr Inc
412,2,78.8,USD,2019-01-01,Normal,fraud_Kiehn Inc
413,9,116.04,USD,2019-01-01,Normal,"fraud_Hagenes, Kohler and Hoppe"
414,4,63.54,USD,2019-01-01,Normal,fraud_Mraz-Herzog
83,4,68.85,USD,2019-01-01,Normal,fraud_Harris Inc
415,1,9.21,USD,2019-01-01,Normal,fraud_Kerluke Inc
416,1,76.86,USD,2019-01-01,Normal,fraud_Block-Parisian
104,2,150.82,USD,2019-01-01,Normal,fraud_McDermott-Weimann
62,4,51.44,USD,2019-01-01,Normal,"fraud_Robel, Cummerata and Prosacco"
280,4,57.83,USD,2019-01-01,Normal,fraud_Heller-Langosh
417,4,69.05,USD,2019-01-01,Normal,fraud_Mraz-Herzog
418,8,147.56,USD,2019-01-01,Normal,fraud_Dooley Inc
419,4,77.62,USD,2019-01-01,Normal,"fraud_Robel, Cummerata and Prosacco"
420,5,42.88,USD,2019-01-01,Normal,fraud_Turcotte-Halvorson
421,6,30.93,USD,2019-01-01,Normal,fraud_Jaskolski-Dibbert
191,8,117.96,USD,2019-01-01,Normal,fraud_Mayert Group
179,1,3.18,USD,2019-01-01,Normal,fraud_Kunde-Sanford
159,2,125.69,USD,2019-01-01,Normal,fraud_Cole PLC
240,7,8.11,USD,2019-01-01,Normal,fraud_Bashirian Group
398,5,3.34,USD,2019-01-01,Normal,fraud_Dickinson Ltd
374,5,32.44,USD,2019-01-01,Normal,"fraud_Cremin, Hamill and Reichel"
282,4,66.36,USD,2019-01-01,Normal,fraud_Mraz-Herzog
422,2,105.76,USD,2019-01-01,Normal,"fraud_Schoen, Kuphal and Nitzsche"
423,6,51.66,USD,2019-01-01,Normal,fraud_Kling-Grant
136,8,127.2,USD,2019-01-01,Normal,fraud_Jast-McDermott
424,5,4.21,USD,2019-01-01,Normal,fraud_Dickinson-Rempel
425,8,113.41,USD,2019-01-01,Normal,fraud_Sawayn PLC
426,8,5.05,USD,2019-01-01,Normal,fraud_Pfeffer and Sons
219,6,49.76,USD,2019-01-01,Normal,"fraud_Tromp, Kerluke and Glover"
123,8,9.37,USD,2019-01-01,Normal,fraud_Jewess LLC
59,2,134.75,USD,2019-01-01,Normal,fraud_Stracke-Lemke
368,4,92.32,USD,2019-01-01,Normal,"fraud_Streich, Hansen and Veum"
338,2,218.2,USD,2019-01-01,Normal,fraud_Murray-Smitham
60,4,40.03,USD,2019-01-01,Normal,"fraud_Schaefer, Maggio and Daugherty"
316,5,35.42,USD,2019-01-01,Normal,fraud_Roberts-Beahan
427,1,4.32,USD,2019-01-01,Normal,fraud_Brown PLC
109,4,60.17,USD,2019-01-01,Normal,"fraud_Tillman, Dickinson and Labadie"
202,2,18.8,USD,2019-01-01,Normal,"fraud_Rowe, Batz and Goodwin"
64,8,3.54,USD,2019-01-01,Normal,fraud_Metz-Boehm
428,2,185.1,USD,2019-01-01,Normal,fraud_Rau and Sons
64,4,49.47,USD,2019-01-01,Normal,"fraud_Greenholt, Jacobi and Gleason"
25,4,90.06,USD,2019-01-01,Normal,"fraud_Jenkins, Hauck and Friesen"
429,5,4.26,USD,2019-01-01,Normal,fraud_Torp-Lemke
430,4,49.68,USD,2019-01-01,Normal,"fraud_Lind, Huel and McClure"
319,1,407.42,USD,2019-01-01,Normal,fraud_Flatley-Durgan
431,7,31.19,USD,2019-01-01,Normal,"fraud_Reichert, Rowe and Mraz"
432,2,97.46,USD,2019-01-01,Normal,fraud_Bauch-Raynor
433,5,6.72,USD,2019-01-01,Normal,fraud_Turcotte-Halvorson
434,4,90.49,USD,2019-01-01,Normal,fraud_Sporer Inc
435,2,45.74,USD,2019-01-01,Normal,fraud_Kiehn-Emmerich
187,4,74.17,USD,2019-01-01,Normal,"fraud_Jenkins, Hauck and Friesen"
436,2,85.51,USD,2019-01-01,Normal,"fraud_Casper, Hand and Zulauf"
365,9,14.85,USD,2019-01-01,Normal,fraud_Kilback Group
209,5,14.92,USD,2019-01-01,Normal,fraud_Spencer-Runolfsson
437,4,63.6,USD,2019-01-01,Normal,fraud_Berge LLC
438,5,242.85,USD,2019-01-01,Normal,fraud_Buckridge PLC
439,2,114.74,USD,2019-01-01,Normal,fraud_McDermott-Weimann
440,7,7.72,USD,2019-01-01,Normal,"fraud_Labadie, Treutel and Bode"
441,4,74.09,USD,2019-01-01,Normal,fraud_Huels-Hahn
434,4,90.07,USD,2019-01-01,Normal,"fraud_Raynor, Reinger and Hagenes"
181,6,66.41,USD,2019-01-01,Normal,fraud_Dach-Borer
361,8,208.25,USD,2019-01-01,Normal,"fraud_Nitzsche, Kessler and Wolff"
442,2,201.12,USD,2019-01-01,Normal,"fraud_Schultz, Simonis and Little"
90,2,86.24,USD,2019-01-01,Normal,fraud_DuBuque LLC
443,1,119.3,USD,2019-01-01,Normal,"fraud_Johnson, Runolfsdottir and Mayer"
444,1,283.55,USD,2019-01-01,Normal,fraud_Koelpin and Sons
445,6,43.99,USD,2019-01-01,Normal,fraud_Smitham-Boehm
446,6,41.51,USD,2019-01-01,Normal,fraud_Morar Inc
447,8,1.28,USD,2019-01-01,Normal,fraud_Mayert Group
297,4,38.47,USD,2019-01-01,Normal,fraud_Parisian and Sons
261,4,57.4,USD,2019-01-01,Normal,"fraud_Reilly, Heaney and Cole"
448,8,2.06,USD,2019-01-01,Normal,fraud_Hudson-Grady
449,8,131.19,USD,2019-01-01,Normal,fraud_Torphy-Goyette
404,1,74.21,USD,2019-01-01,Normal,fraud_Corwin-Gorczany
139,2,206.85,USD,2019-01-01,Normal,fraud_Bauch-Raynor
450,6,61.74,USD,2019-01-01,Normal,"fraud_Adams, Kovacek and Kuhlman"
294,5,96.38,USD,2019-01-01,Normal,"fraud_Lehner, Reichert and Mills"
250,2,101.95,USD,2019-01-01,Normal,"fraud_Osinski, Ledner and Leuschke"
234,2,109.09,USD,2019-01-01,Normal,fraud_Wolf Inc
79,2,115.3,USD,2019-01-01,Normal,fraud_Lockman Ltd
451,1,3.11,USD,2019-01-01,Normal,fraud_Donnelly PLC
284,8,5.85,USD,2019-01-01,Normal,fraud_Torphy-Goyette
452,1,7.58,USD,2019-01-01,Normal,"fraud_Moore, Dibbert and Koepp"
453,4,74.4,USD,2019-01-01,Normal,fraud_Kuvalis Ltd
226,2,92.38,USD,2019-01-01,Normal,fraud_Hackett-Lueilwitz
371,4,56.16,USD,2019-01-01,Normal,fraud_Erdman-Kertzmann
210,5,154.91,USD,2019-01-01,Normal,fraud_Dickinson-Rempel
395,1,3.49,USD,2019-01-01,Normal,fraud_Hamill-Daugherty
16,2,101.95,USD,2019-01-01,Normal,"fraud_Huel, Hammes and Witting"
60,8,4.62,USD,2019-01-01,Normal,"fraud_Douglas, Schneider and Turner"
454,5,36.62,USD,2019-01-01,Normal,fraud_McGlynn-Jaskolski
388,7,6.45,USD,2019-01-01,Normal,"fraud_Little, Gutmann and Lynch"
360,2,23.03,USD,2019-01-01,Normal,"fraud_Schultz, Simonis and Little"
378,8,1.43,USD,2019-01-01,Normal,"fraud_Watsica, Haag and Considine"
214,2,84.04,USD,2019-01-01,Normal,fraud_Hudson-Ratke
455,7,8.35,USD,2019-01-01,Normal,"fraud_Reichert, Shanahan and Hayes"
350,5,6.75,USD,2019-01-01,Normal,fraud_Smith-Stokes
32,8,2.18,USD,2019-01-01,Normal,fraud_Macejkovic-Lesch
243,5,68.37,USD,2019-01-01,Normal,fraud_Dickinson Ltd
76,8,8.07,USD,2019-01-01,Normal,fraud_Pagac LLC
315,4,75.1,USD,2019-01-01,Normal,fraud_Erdman-Kertzmann
166,5,16.81,USD,2019-01-01,Normal,fraud_Smith-Stokes
221,7,3.76,USD,2019-01-01,Normal,"fraud_Kuhic, Bins and Pfeffer"
409,2,84.47,USD,2019-01-01,Normal,"fraud_Osinski, Ledner and Leuschke"
456,6,62.14,USD,2019-01-01,Normal,fraud_Kling-Grant
233,2,127.63,USD,2019-01-01,Normal,fraud_Kunze Inc
457,8,1.51,USD,2019-01-01,Normal,fraud_Mohr Inc
458,4,72.42,USD,2019-01-01,Normal,fraud_Mraz-Herzog
191,4,84.1,USD,2019-01-01,Normal,fraud_Koss and Sons
459,2,148.1,USD,2019-01-01,Normal,fraud_Schamberger-O'Keefe
197,5,2.63,USD,2019-01-01,Normal,fraud_Hermann-Gaylord
68,4,55.78,USD,2019-01-01,Normal,"fraud_Greenholt, Jacobi and Gleason"
247,7,8.08,USD,2019-01-01,Normal,fraud_Gerlach Inc
72,1,77.04,USD,2019-01-01,Normal,fraud_Nader-Heller
253,7,8.93,USD,2019-01-01,Normal,fraud_Kozey-Boehm
460,2,131.82,USD,2019-01-01,Normal,fraud_Stracke-Lemke
25,5,107.16,USD,2019-01-01,Normal,fraud_Stiedemann Inc
15,5,17.21,USD,2019-01-01,Normal,fraud_Hermann-Gaylord
246,1,81.59,USD,2019-01-01,Normal,"fraud_Lehner, Mosciski and King"
461,2,96.11,USD,2019-01-01,Normal,fraud_Rau and Sons
369,4,48.69,USD,2019-01-01,Normal,fraud_Kutch LLC
370,4,44.21,USD,2019-01-01,Normal,fraud_Huels-Nolan
74,5,31.98,USD,2019-01-01,Normal,fraud_Stamm-Rodriguez
462,2,40.8,USD,2019-01-01,Normal,fraud_Pacocha-O'Reilly
181,5,2.72,USD,2019-01-01,Normal,fraud_Schmeler Inc
463,5,30.46,USD,2019-01-01,Normal,fraud_Reynolds-Schinner
464,1,3.47,USD,2019-01-01,Normal,fraud_Durgan-Auer
465,6,38.41,USD,2019-01-01,Normal,fraud_Trantow PLC
466,9,37.28,USD,2019-01-01,Normal,"fraud_Koss, McLaughlin and Mayer"
361,5,5.15,USD,2019-01-01,Normal,fraud_Maggio-Fahey
435,2,87.23,USD,2019-01-01,Normal,fraud_Cartwright-Harris
230,5,9.53,USD,2019-01-01,Normal,fraud_McCullough LLC
467,4,85.82,USD,2019-01-01,Normal,fraud_Kutch LLC
15,4,47.08,USD,2019-01-01,Normal,fraud_Prohaska-Murray
440,5,3.96,USD,2019-01-01,Normal,fraud_Turcotte-Halvorson
298,5,37.59,USD,2019-01-01,Normal,"fraud_Terry, Johns and Bins"
301,8,4.73,USD,2019-01-01,Normal,"fraud_Watsica, Haag and Considine"
178,4,50.88,USD,2019-01-01,Normal,"fraud_Zieme, Bode and Dooley"
50,1,1047.52,USD,2019-01-01,Normal,"fraud_Rippin, Kub and Mann"
468,4,57.51,USD,2019-01-01,Normal,"fraud_Connelly, Reichert and Fritsch"
469,4,74.41,USD,2019-01-01,Normal,fraud_Mraz-Herzog
470,6,45.1,USD,2019-01-01,Normal,fraud_Kemmer-Reinger
362,3,65.74,USD,2019-01-01,Normal,fraud_Larson-Moen
202,4,82.43,USD,2019-01-01,Normal,"fraud_Raynor, Feest and Miller"
471,4,57.35,USD,2019-01-01,Normal,fraud_Luettgen PLC
43,4,72.18,USD,2019-01-01,Normal,"fraud_Raynor, Reinger and Hagenes"
287,2,197.16,USD,2019-01-01,Normal,fraud_Schamberger-O'Keefe
291,5,76.86,USD,2019-01-01,Normal,"fraud_Yost, Block and Koepp"
22,2,133.75,USD,2019-01-01,Normal,fraud_Lockman Ltd
472,1,8.19,USD,2019-01-01,Normal,"fraud_Johnson, Runolfsdottir and Mayer"
473,4,79.12,USD,2019-01-01,Normal,fraud_Brekke and Sons
277,5,21.19,USD,2019-01-01,Normal,"fraud_Wintheiser, Dietrich and Schimmel"
134,2,56.09,USD,2019-01-01,Normal,fraud_Kuhic Inc
380,2,126.75,USD,2019-01-01,Normal,fraud_Barton Inc
474,2,117.26,USD,2019-01-01,Normal,fraud_O'Keefe-Hudson
70,1,79.88,USD,2019-01-01,Normal,fraud_Hamill-Daugherty
430,2,90.46,USD,2019-01-01,Normal,fraud_Auer-Mosciski
475,1,126.43,USD,2019-01-01,Normal,"fraud_Rippin, Kub and Mann"
